conn_hash	stmt_id	exec_id	exec_time	sql_type	exe_status	db_ip	client_ip	client_host	app_name	db_user	sql_hash	from_tbs	select_cols	sql_stmt	stmt_bind_vars
conn_2959850364969582201	825	7	2024-11-16 12:08:55	UPDATE	SUCCESS	192.168.206.123	10.0.186.237	host_41	app_3	user_3	hash_10148264106224774441	tbs_3	N/A	UPDATE table_2 SET salary = 6218 WHERE age > 26 AND department = 'Engineering'	bind_vars_example
conn_8393226773190797412	176	3	2024-11-16 12:08:55	SELECT	FAILURE	192.168.130.155	10.0.190.212	host_24	app_1	user_7	hash_13014929235903311018	tbs_4	salary	SELECT salary, age, age FROM table_1 WHERE age > 40	bind_vars_example
conn_7210657009595421359	625	1	2024-11-16 12:08:55	UPDATE	FAILURE	192.168.155.52	10.0.178.149	host_30	app_4	user_6	hash_11443014179192834970	tbs_3	N/A	UPDATE table_4 SET salary = 7965 WHERE salary < 8782 AND department = 'HR' AND name LIKE 'B%'	bind_vars_example
conn_8662538302072328704	577	6	2024-11-16 12:08:55	INSERT	FAILURE	192.168.121.156	10.0.19.52	host_70	app_4	user_4	hash_9143641575122176807	tbs_3	N/A	INSERT INTO table_1 (id, name, age, salary) VALUES (60, 'John Doe', 30, 7499)	bind_vars_example
conn_6438701656467345884	782	5	2024-11-16 12:08:55	DELETE	FAILURE	192.168.235.115	10.0.101.132	host_61	app_2	user_1	hash_7745912051344088949	tbs_4	N/A	DELETE FROM table_4 WHERE age > 21	bind_vars_example
conn_17706559655736035233	469	10	2024-11-16 12:08:55	INSERT	FAILURE	192.168.148.17	10.0.121.232	host_4	app_3	user_6	hash_12066010115533886165	tbs_3	N/A	INSERT INTO table_1 (id, name, age, salary) VALUES (96, 'John Doe', 47, 5845)	bind_vars_example
conn_8889902568802797711	381	4	2024-11-16 12:08:55	INSERT	FAILURE	192.168.222.92	10.0.92.212	host_4	app_2	user_2	hash_4387095761233766085	tbs_1	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (96, 'John Doe', 46, 3183)	bind_vars_example
conn_18373985698898509803	278	1	2024-11-16 12:08:55	UPDATE	SUCCESS	192.168.1.202	10.0.6.19	host_28	app_1	user_7	hash_14470587099528415050	tbs_4	N/A	UPDATE table_3 SET salary = 3828 WHERE salary < 4393 AND name LIKE 'B%'	bind_vars_example
conn_10496598591721206272	951	2	2024-11-16 12:08:55	SELECT	FAILURE	192.168.218.60	10.0.223.103	host_77	app_4	user_7	hash_3354571240650994651	tbs_4	id, id, id	SELECT name FROM table_3 WHERE age > 23	bind_vars_example
conn_17511459742198135015	727	10	2024-11-16 12:08:55	UPDATE	FAILURE	192.168.54.138	10.0.32.71	host_88	app_1	user_2	hash_15143016534953102802	tbs_1	N/A	UPDATE table_4 SET salary = 7998 WHERE name LIKE 'B%' AND salary < 9248	bind_vars_example
conn_2750790413770170155	810	2	2024-11-16 12:08:55	DELETE	SUCCESS	192.168.230.27	10.0.44.110	host_47	app_4	user_7	hash_11768194424653341416	tbs_2	N/A	DELETE FROM table_3 WHERE salary < 5062 AND salary < 5062 AND name LIKE 'A%'	bind_vars_example
conn_1335632571040813182	363	4	2024-11-16 12:08:55	SELECT	FAILURE	192.168.173.37	10.0.249.92	host_48	app_1	user_2	hash_17065170631115304892	tbs_2	name, age, age, id	SELECT age FROM table_4 WHERE age > 30 AND salary < 3864	bind_vars_example
conn_11628078825558632134	118	5	2024-11-16 12:08:55	INSERT	FAILURE	192.168.161.64	10.0.108.60	host_7	app_2	user_3	hash_10008333514999604653	tbs_1	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (6, 'John Doe', 24, 9869)	bind_vars_example
conn_4777343095548089506	663	4	2024-11-16 12:08:55	SELECT	FAILURE	192.168.243.110	10.0.48.106	host_30	app_3	user_4	hash_1381899860995206135	tbs_2	name	SELECT name, name FROM table_2 WHERE salary < 5664	bind_vars_example
conn_10886335538987641072	228	9	2024-11-16 12:08:55	DELETE	FAILURE	192.168.188.119	10.0.189.244	host_70	app_2	user_3	hash_17011893535231322544	tbs_4	N/A	DELETE FROM table_3 WHERE salary < 8261	bind_vars_example
conn_13371213824660914185	900	2	2024-11-16 12:08:55	UPDATE	SUCCESS	192.168.8.113	10.0.236.95	host_67	app_4	user_9	hash_2016235953022185334	tbs_3	N/A	UPDATE table_3 SET salary = 8578 WHERE age > 22	bind_vars_example
conn_8807229599430073778	480	8	2024-11-16 12:08:55	DELETE	SUCCESS	192.168.137.32	10.0.248.68	host_32	app_3	user_3	hash_9375901069291220146	tbs_3	N/A	DELETE FROM table_3 WHERE age > 26 AND salary < 4307 AND salary < 4307	bind_vars_example
conn_6958833594599115268	245	4	2024-11-16 12:08:55	UPDATE	SUCCESS	192.168.28.198	10.0.77.131	host_54	app_4	user_5	hash_13518086924944876183	tbs_3	N/A	UPDATE table_3 SET salary = 5182 WHERE department = 'Engineering'	bind_vars_example
conn_13624183485764673762	280	7	2024-11-16 12:08:55	DELETE	FAILURE	192.168.217.202	10.0.83.247	host_31	app_3	user_5	hash_11060299763931774255	tbs_2	N/A	DELETE FROM table_3 WHERE salary < 9121 AND salary < 9121	bind_vars_example
conn_8676167151560804364	694	8	2024-11-16 12:08:55	UPDATE	SUCCESS	192.168.114.88	10.0.200.50	host_88	app_3	user_6	hash_8197383296571325586	tbs_1	N/A	UPDATE table_4 SET salary = 3383 WHERE age > 34	bind_vars_example
conn_16873798228976029880	52	8	2024-11-16 12:08:55	DELETE	FAILURE	192.168.150.227	10.0.159.148	host_91	app_4	user_3	hash_11353028985476582540	tbs_3	N/A	DELETE FROM table_1 WHERE department = 'Sales'	bind_vars_example
conn_15527730128451726212	476	10	2024-11-16 12:08:55	DELETE	FAILURE	192.168.6.200	10.0.80.57	host_52	app_1	user_7	hash_2359835236691038760	tbs_1	N/A	DELETE FROM table_3 WHERE name LIKE 'C%' AND name LIKE 'C%' AND salary < 4703	bind_vars_example
conn_10304009964955971629	762	6	2024-11-16 12:08:55	UPDATE	FAILURE	192.168.120.45	10.0.114.254	host_70	app_1	user_6	hash_3781201359010792210	tbs_2	N/A	UPDATE table_3 SET salary = 3845 WHERE department = 'HR' AND salary < 5584	bind_vars_example
conn_14857144256007418708	674	10	2024-11-16 12:08:55	UPDATE	SUCCESS	192.168.48.169	10.0.58.70	host_23	app_3	user_6	hash_25442917156565076	tbs_3	N/A	UPDATE table_2 SET salary = 4015 WHERE age > 45 AND salary < 3882	bind_vars_example
conn_11721472700883238850	330	7	2024-11-16 12:08:55	SELECT	FAILURE	192.168.233.153	10.0.2.123	host_40	app_3	user_9	hash_14607035028814563847	tbs_3	salary	SELECT salary FROM table_2 WHERE name LIKE 'A%' AND department = 'Sales' AND department = 'Sales'	bind_vars_example
conn_4329691359977541258	614	10	2024-11-16 12:08:55	INSERT	FAILURE	192.168.182.114	10.0.9.211	host_54	app_1	user_5	hash_11696269589022953604	tbs_4	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (94, 'John Doe', 21, 7866)	bind_vars_example
conn_6772513980038333191	566	7	2024-11-16 12:08:55	INSERT	SUCCESS	192.168.122.105	10.0.198.159	host_67	app_2	user_9	hash_17205639650653260826	tbs_4	N/A	INSERT INTO table_1 (id, name, age, salary) VALUES (42, 'John Doe', 40, 6067)	bind_vars_example
conn_9941115329530015789	772	7	2024-11-16 12:08:55	UPDATE	FAILURE	192.168.84.3	10.0.15.0	host_56	app_1	user_8	hash_8568624960531560815	tbs_4	N/A	UPDATE table_3 SET salary = 9292 WHERE age > 47	bind_vars_example
conn_1137794151223369037	311	8	2024-11-16 12:08:55	UPDATE	FAILURE	192.168.132.247	10.0.170.245	host_31	app_4	user_9	hash_6904537907399018707	tbs_4	N/A	UPDATE table_4 SET salary = 3636 WHERE salary < 6223 AND age > 22 AND age > 22	bind_vars_example
conn_17806212163610652420	90	1	2024-11-16 12:08:55	UPDATE	FAILURE	192.168.89.204	10.0.175.107	host_65	app_2	user_4	hash_11617588351428641350	tbs_2	N/A	UPDATE table_2 SET salary = 7998 WHERE age > 27	bind_vars_example
conn_5121343559271099454	604	10	2024-11-16 12:08:55	SELECT	SUCCESS	192.168.165.44	10.0.57.204	host_81	app_1	user_6	hash_10267588029574264017	tbs_3	age, age, name	SELECT salary FROM table_4 WHERE department = 'Sales'	bind_vars_example
conn_17977459873986787971	206	6	2024-11-16 12:08:55	DELETE	SUCCESS	192.168.33.100	10.0.101.244	host_84	app_3	user_8	hash_11910564385102483481	tbs_4	N/A	DELETE FROM table_4 WHERE name LIKE 'A%'	bind_vars_example
conn_8207550552277324717	364	6	2024-11-16 12:08:55	UPDATE	SUCCESS	192.168.170.109	10.0.38.40	host_87	app_4	user_8	hash_3762140546578086010	tbs_1	N/A	UPDATE table_4 SET salary = 9815 WHERE department = 'Sales' AND age > 44	bind_vars_example
conn_12610821745101535326	117	4	2024-11-16 12:08:55	INSERT	FAILURE	192.168.146.110	10.0.112.86	host_19	app_2	user_7	hash_15135278940420937913	tbs_3	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (21, 'John Doe', 45, 9720)	bind_vars_example
conn_5125790255676678771	536	10	2024-11-16 12:08:55	DELETE	FAILURE	192.168.83.49	10.0.159.227	host_9	app_3	user_1	hash_15998113706144501797	tbs_4	N/A	DELETE FROM table_2 WHERE department = 'Sales' AND salary < 7163 AND name LIKE 'C%'	bind_vars_example
conn_17856938643623190061	692	8	2024-11-16 12:08:55	SELECT	FAILURE	192.168.227.237	10.0.222.36	host_39	app_1	user_6	hash_13597009696103607589	tbs_2	salary, salary, name, age	SELECT salary, department, age, department FROM table_2 WHERE age > 21 AND department = 'Engineering' AND age > 21	bind_vars_example
conn_14429216763090212821	931	4	2024-11-16 12:08:55	SELECT	FAILURE	192.168.178.48	10.0.157.132	host_67	app_3	user_1	hash_6703702645394980853	tbs_4	department, name	SELECT id, department, department FROM table_4 WHERE department = 'Sales' AND name LIKE 'B%'	bind_vars_example
conn_4464588022826098431	690	8	2024-11-16 12:08:55	UPDATE	FAILURE	192.168.230.150	10.0.109.107	host_30	app_3	user_4	hash_7258859737332928060	tbs_2	N/A	UPDATE table_1 SET salary = 8258 WHERE salary < 8055	bind_vars_example
conn_12321353069595975049	227	6	2024-11-16 12:08:55	INSERT	FAILURE	192.168.161.108	10.0.135.52	host_59	app_3	user_5	hash_65937448826717265	tbs_2	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (31, 'John Doe', 30, 5858)	bind_vars_example
conn_17456830591297119094	995	1	2024-11-16 12:08:55	INSERT	FAILURE	192.168.209.142	10.0.196.178	host_20	app_1	user_3	hash_515693056978374309	tbs_2	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (31, 'John Doe', 47, 6556)	bind_vars_example
conn_10604849657101458247	309	3	2024-11-16 12:08:55	DELETE	SUCCESS	192.168.237.249	10.0.82.231	host_13	app_2	user_6	hash_9727475369416335625	tbs_4	N/A	DELETE FROM table_3 WHERE salary < 4450 AND age > 22	bind_vars_example
conn_15579254839332257718	127	8	2024-11-16 12:08:55	SELECT	SUCCESS	192.168.180.77	10.0.14.94	host_58	app_1	user_2	hash_10291833499353976910	tbs_3	salary	SELECT name FROM table_4 WHERE name LIKE 'C%' AND age > 39	bind_vars_example
conn_4719489954080536988	133	10	2024-11-16 12:08:55	INSERT	SUCCESS	192.168.200.236	10.0.139.179	host_10	app_2	user_7	hash_6028053917175503713	tbs_1	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (55, 'John Doe', 34, 4678)	bind_vars_example
conn_13588702560671192636	134	9	2024-11-16 12:08:55	INSERT	FAILURE	192.168.14.43	10.0.92.137	host_49	app_2	user_5	hash_13734570459058738795	tbs_4	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (33, 'John Doe', 39, 4207)	bind_vars_example
conn_17655735944932275236	259	1	2024-11-16 12:08:55	INSERT	SUCCESS	192.168.191.192	10.0.30.182	host_13	app_3	user_4	hash_10739797169924728616	tbs_1	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (23, 'John Doe', 25, 8575)	bind_vars_example
conn_12505228833405577668	128	1	2024-11-16 12:08:55	SELECT	FAILURE	192.168.159.4	10.0.162.195	host_82	app_1	user_3	hash_4698457354812942354	tbs_1	salary	SELECT name, age, id FROM table_1 WHERE department = 'Sales' AND age > 23	bind_vars_example
conn_15611629150048159355	8	4	2024-11-16 12:08:55	INSERT	FAILURE	192.168.253.240	10.0.13.126	host_95	app_1	user_9	hash_3861632222614433278	tbs_2	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (36, 'John Doe', 35, 9799)	bind_vars_example
conn_17796517624917393132	721	2	2024-11-16 12:08:55	INSERT	SUCCESS	192.168.224.33	10.0.137.190	host_49	app_2	user_1	hash_11102337620405666807	tbs_4	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (48, 'John Doe', 41, 8444)	bind_vars_example
conn_15261153544703780295	921	5	2024-11-16 12:08:55	INSERT	FAILURE	192.168.55.211	10.0.25.11	host_45	app_2	user_6	hash_10903633563675269312	tbs_4	N/A	INSERT INTO table_1 (id, name, age, salary) VALUES (93, 'John Doe', 40, 4833)	bind_vars_example
conn_15030930714005622107	247	2	2024-11-16 12:08:55	DELETE	FAILURE	192.168.63.202	10.0.215.233	host_87	app_2	user_4	hash_16764620915339828169	tbs_4	N/A	DELETE FROM table_2 WHERE name LIKE 'A%'	bind_vars_example
conn_918162317507318426	954	2	2024-11-16 12:08:55	DELETE	FAILURE	192.168.166.137	10.0.180.225	host_97	app_2	user_4	hash_13509492103028038289	tbs_3	N/A	DELETE FROM table_4 WHERE department = 'Sales' AND department = 'Sales'	bind_vars_example
conn_766060978702446322	630	6	2024-11-16 12:08:55	DELETE	SUCCESS	192.168.32.58	10.0.204.54	host_96	app_4	user_1	hash_13192729039433057260	tbs_3	N/A	DELETE FROM table_1 WHERE department = 'HR' AND age > 22 AND department = 'HR'	bind_vars_example
conn_2556991351363253854	35	2	2024-11-16 12:08:55	SELECT	FAILURE	192.168.17.245	10.0.171.233	host_76	app_1	user_1	hash_15444270811545821177	tbs_3	salary, id, department, department	SELECT id FROM table_2 WHERE salary < 8342 AND name LIKE 'B%' AND age > 41	bind_vars_example
conn_17105436829383718294	551	8	2024-11-16 12:08:55	INSERT	FAILURE	192.168.27.25	10.0.37.90	host_25	app_1	user_4	hash_4740184538629243124	tbs_2	N/A	INSERT INTO table_1 (id, name, age, salary) VALUES (54, 'John Doe', 29, 3916)	bind_vars_example
conn_11588808370594280603	331	10	2024-11-16 12:08:55	SELECT	FAILURE	192.168.197.232	10.0.218.97	host_5	app_2	user_1	hash_6725842992813509269	tbs_1	name, name	SELECT age, name FROM table_1 WHERE age > 43	bind_vars_example
conn_491705424093475902	748	2	2024-11-16 12:08:55	DELETE	FAILURE	192.168.92.252	10.0.67.207	host_25	app_2	user_1	hash_3599547728799754951	tbs_1	N/A	DELETE FROM table_3 WHERE age > 46	bind_vars_example
conn_13783375896645481888	179	7	2024-11-16 12:08:55	UPDATE	SUCCESS	192.168.200.211	10.0.125.17	host_22	app_4	user_6	hash_11714994349229140833	tbs_1	N/A	UPDATE table_1 SET salary = 4548 WHERE name LIKE 'B%' AND name LIKE 'B%'	bind_vars_example
conn_503196009381884285	537	9	2024-11-16 12:08:55	INSERT	SUCCESS	192.168.236.235	10.0.154.153	host_37	app_3	user_1	hash_17625796360582403313	tbs_2	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (95, 'John Doe', 32, 6883)	bind_vars_example
conn_16558970770691236526	152	4	2024-11-16 12:08:55	UPDATE	SUCCESS	192.168.11.114	10.0.152.245	host_85	app_1	user_3	hash_12224188900157754614	tbs_4	N/A	UPDATE table_3 SET salary = 5322 WHERE age > 39 AND name LIKE 'C%' AND age > 39	bind_vars_example
conn_15863335387952913660	470	3	2024-11-16 12:08:55	INSERT	SUCCESS	192.168.213.109	10.0.31.240	host_96	app_4	user_1	hash_12202879931970291037	tbs_1	N/A	INSERT INTO table_1 (id, name, age, salary) VALUES (41, 'John Doe', 33, 7837)	bind_vars_example
conn_14693227656933543046	235	3	2024-11-16 12:08:55	SELECT	FAILURE	192.168.92.48	10.0.221.95	host_1	app_1	user_3	hash_4766443970686172304	tbs_4	id	SELECT salary, salary FROM table_1 WHERE age > 45	bind_vars_example
conn_2923137331092340817	35	6	2024-11-16 12:08:55	INSERT	SUCCESS	192.168.238.1	10.0.105.179	host_53	app_2	user_9	hash_5816312725994520572	tbs_1	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (11, 'John Doe', 43, 9075)	bind_vars_example
conn_11922313685139072717	290	8	2024-11-16 12:08:55	SELECT	FAILURE	192.168.123.223	10.0.214.26	host_93	app_2	user_3	hash_2505106308473229382	tbs_1	salary, department	SELECT id FROM table_2 WHERE age > 25 AND age > 25 AND age > 25	bind_vars_example
conn_153301605376139462	215	8	2024-11-16 12:08:55	SELECT	FAILURE	192.168.35.177	10.0.21.78	host_75	app_4	user_7	hash_9515504551988042069	tbs_3	name, department	SELECT name, salary, age, salary FROM table_2 WHERE name LIKE 'B%' AND department = 'Sales' AND department = 'Sales'	bind_vars_example
conn_5447292000428070670	133	10	2024-11-16 12:08:55	DELETE	FAILURE	192.168.167.200	10.0.152.125	host_74	app_4	user_1	hash_2347754335766649293	tbs_1	N/A	DELETE FROM table_4 WHERE age > 40	bind_vars_example
conn_11557490538937640241	707	8	2024-11-16 12:08:55	UPDATE	SUCCESS	192.168.2.175	10.0.103.205	host_26	app_2	user_5	hash_9980084087619228643	tbs_4	N/A	UPDATE table_4 SET salary = 6127 WHERE age > 36	bind_vars_example
conn_14567976564314685867	897	8	2024-11-16 12:08:55	INSERT	SUCCESS	192.168.127.98	10.0.239.83	host_4	app_1	user_2	hash_10484885659331076575	tbs_1	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (40, 'John Doe', 47, 6350)	bind_vars_example
conn_679793795781126857	711	3	2024-11-16 12:08:55	DELETE	SUCCESS	192.168.37.45	10.0.142.84	host_52	app_2	user_3	hash_2327381474308900509	tbs_3	N/A	DELETE FROM table_1 WHERE age > 46	bind_vars_example
conn_2349782696826017790	504	9	2024-11-16 12:08:55	DELETE	FAILURE	192.168.120.212	10.0.244.182	host_8	app_2	user_4	hash_3600109429641686875	tbs_2	N/A	DELETE FROM table_3 WHERE name LIKE 'B%' AND age > 45 AND age > 45	bind_vars_example
conn_6329849523297236332	67	7	2024-11-16 12:08:55	INSERT	SUCCESS	192.168.170.42	10.0.82.31	host_73	app_2	user_2	hash_2021452163213556891	tbs_4	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (96, 'John Doe', 26, 8129)	bind_vars_example
conn_11668729836654409820	717	8	2024-11-16 12:08:55	SELECT	SUCCESS	192.168.239.5	10.0.163.205	host_53	app_3	user_2	hash_8742195658193208384	tbs_3	age, department, id, age	SELECT department FROM table_3 WHERE name LIKE 'B%'	bind_vars_example
conn_985312220381032586	380	2	2024-11-16 12:08:55	DELETE	FAILURE	192.168.229.254	10.0.119.2	host_95	app_4	user_9	hash_11950385929874539700	tbs_3	N/A	DELETE FROM table_3 WHERE age > 35 AND salary < 7734	bind_vars_example
conn_2999574711744213126	773	4	2024-11-16 12:08:55	UPDATE	FAILURE	192.168.36.188	10.0.86.51	host_36	app_2	user_1	hash_3404841876244723199	tbs_3	N/A	UPDATE table_1 SET salary = 5137 WHERE name LIKE 'A%'	bind_vars_example
conn_13661784525213047449	850	4	2024-11-16 12:08:55	UPDATE	FAILURE	192.168.194.53	10.0.58.1	host_12	app_3	user_2	hash_3305466311215757570	tbs_2	N/A	UPDATE table_2 SET salary = 6549 WHERE name LIKE 'A%'	bind_vars_example
conn_8931231414278909869	164	2	2024-11-16 12:08:55	SELECT	FAILURE	192.168.111.0	10.0.162.178	host_94	app_3	user_2	hash_8040438371857002770	tbs_1	salary, salary, name, id	SELECT age, department, id FROM table_1 WHERE age > 20 AND department = 'Sales'	bind_vars_example
conn_15087845742180417776	548	5	2024-11-16 12:08:55	DELETE	FAILURE	192.168.49.35	10.0.193.119	host_71	app_1	user_5	hash_14523555810507564345	tbs_3	N/A	DELETE FROM table_4 WHERE department = 'HR' AND age > 39 AND department = 'HR'	bind_vars_example
conn_4775928798813249372	138	9	2024-11-16 12:08:55	DELETE	SUCCESS	192.168.95.112	10.0.108.157	host_68	app_4	user_1	hash_10360325580727452346	tbs_3	N/A	DELETE FROM table_4 WHERE department = 'HR'	bind_vars_example
conn_4534038561802164984	844	2	2024-11-16 12:08:55	UPDATE	FAILURE	192.168.183.250	10.0.68.114	host_33	app_2	user_4	hash_5058279969657070024	tbs_3	N/A	UPDATE table_4 SET salary = 8159 WHERE salary < 3738	bind_vars_example
conn_135172096013847074	490	5	2024-11-16 12:08:55	UPDATE	SUCCESS	192.168.151.77	10.0.164.117	host_85	app_2	user_3	hash_17956546006837638890	tbs_3	N/A	UPDATE table_3 SET salary = 7029 WHERE age > 30 AND name LIKE 'B%'	bind_vars_example
conn_2092107598671759751	425	7	2024-11-16 12:08:55	SELECT	SUCCESS	192.168.207.169	10.0.103.149	host_2	app_3	user_8	hash_7860243750699319036	tbs_1	name, age, name	SELECT id, id, id, salary FROM table_2 WHERE name LIKE 'B%'	bind_vars_example
conn_11920418762782747946	836	5	2024-11-16 12:08:55	DELETE	FAILURE	192.168.171.81	10.0.191.238	host_37	app_3	user_3	hash_3954998915505905167	tbs_3	N/A	DELETE FROM table_3 WHERE name LIKE 'C%' AND salary < 4809 AND department = 'HR'	bind_vars_example
conn_12142962676563752558	95	5	2024-11-16 12:08:55	INSERT	SUCCESS	192.168.133.87	10.0.127.23	host_88	app_1	user_6	hash_18076020181596912048	tbs_3	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (25, 'John Doe', 44, 8980)	bind_vars_example
conn_16077127881950484795	413	7	2024-11-16 12:08:55	DELETE	SUCCESS	192.168.243.201	10.0.69.212	host_79	app_4	user_5	hash_11954487215080814371	tbs_2	N/A	DELETE FROM table_3 WHERE age > 35	bind_vars_example
conn_16054457986779214301	881	3	2024-11-16 12:08:55	SELECT	FAILURE	192.168.18.176	10.0.84.26	host_38	app_3	user_9	hash_4175499710628457349	tbs_1	salary, salary	SELECT salary, id, name FROM table_4 WHERE department = 'Engineering' AND department = 'Engineering' AND department = 'Engineering'	bind_vars_example
conn_10550604254358958225	902	3	2024-11-16 12:08:55	UPDATE	FAILURE	192.168.52.127	10.0.52.155	host_52	app_2	user_3	hash_8624551787589018248	tbs_2	N/A	UPDATE table_3 SET salary = 7589 WHERE name LIKE 'A%' AND name LIKE 'A%' AND salary < 3826	bind_vars_example
conn_262603255770018703	96	1	2024-11-16 12:08:55	SELECT	SUCCESS	192.168.3.250	10.0.113.229	host_9	app_1	user_8	hash_2005626291852597086	tbs_4	age, salary, id, name	SELECT department, name FROM table_4 WHERE salary < 8413 AND department = 'Sales' AND department = 'Sales'	bind_vars_example
conn_4268627473469085148	435	1	2024-11-16 12:08:55	INSERT	FAILURE	192.168.214.137	10.0.182.232	host_16	app_4	user_3	hash_133973982903885860	tbs_1	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (66, 'John Doe', 44, 3065)	bind_vars_example
conn_1654044890038548011	81	1	2024-11-16 12:08:55	DELETE	FAILURE	192.168.119.21	10.0.44.64	host_90	app_4	user_7	hash_15769022883267591763	tbs_3	N/A	DELETE FROM table_1 WHERE department = 'HR' AND name LIKE 'C%' AND salary < 5178	bind_vars_example
conn_10265927940812430461	749	10	2024-11-16 12:08:55	UPDATE	FAILURE	192.168.208.205	10.0.21.55	host_59	app_2	user_5	hash_12298093966837399047	tbs_4	N/A	UPDATE table_1 SET salary = 3074 WHERE department = 'HR' AND age > 25 AND age > 25	bind_vars_example
conn_15715190158241628522	259	1	2024-11-16 12:08:55	UPDATE	FAILURE	192.168.219.250	10.0.29.172	host_78	app_2	user_7	hash_17831878574051156123	tbs_3	N/A	UPDATE table_1 SET salary = 6858 WHERE age > 33	bind_vars_example
conn_11524601225435705352	141	5	2024-11-16 12:08:55	DELETE	SUCCESS	192.168.198.126	10.0.150.13	host_34	app_2	user_8	hash_2382563231260399039	tbs_1	N/A	DELETE FROM table_3 WHERE age > 27	bind_vars_example
conn_5267008465216744798	894	9	2024-11-16 12:08:55	SELECT	SUCCESS	192.168.193.213	10.0.55.58	host_78	app_2	user_9	hash_1802395937459971733	tbs_3	department, salary	SELECT age FROM table_2 WHERE department = 'Engineering' AND name LIKE 'C%' AND department = 'Engineering'	bind_vars_example
conn_16753785300144583754	511	10	2024-11-16 12:08:55	UPDATE	SUCCESS	192.168.240.188	10.0.127.245	host_91	app_1	user_6	hash_11585194378640459359	tbs_1	N/A	UPDATE table_4 SET salary = 3234 WHERE age > 40	bind_vars_example
conn_114677511380469965	607	2	2024-11-16 12:08:55	UPDATE	FAILURE	192.168.72.51	10.0.237.146	host_30	app_2	user_1	hash_16138426679097198646	tbs_2	N/A	UPDATE table_3 SET salary = 7295 WHERE name LIKE 'A%'	bind_vars_example
conn_678974492865078379	270	8	2024-11-16 12:08:55	SELECT	SUCCESS	192.168.85.104	10.0.146.59	host_35	app_2	user_8	hash_3528921076163254949	tbs_4	department	SELECT salary, id, name, age FROM table_4 WHERE age > 33	bind_vars_example
conn_1239615212590320795	214	1	2024-11-16 12:08:55	DELETE	SUCCESS	192.168.249.240	10.0.39.202	host_40	app_4	user_5	hash_17999669658782037531	tbs_2	N/A	DELETE FROM table_3 WHERE name LIKE 'C%'	bind_vars_example
conn_11965538945326391058	555	10	2024-11-16 12:08:55	UPDATE	FAILURE	192.168.247.71	10.0.150.21	host_40	app_3	user_6	hash_18212307411304410779	tbs_4	N/A	UPDATE table_1 SET salary = 5495 WHERE salary < 8552 AND age > 48 AND age > 48	bind_vars_example
conn_11976675689578624491	785	1	2024-11-16 12:08:55	INSERT	SUCCESS	192.168.63.4	10.0.155.5	host_33	app_4	user_1	hash_11630140454673845579	tbs_3	N/A	INSERT INTO table_1 (id, name, age, salary) VALUES (73, 'John Doe', 49, 7939)	bind_vars_example
conn_2822797638792662091	65	5	2024-11-16 12:08:55	INSERT	FAILURE	192.168.176.228	10.0.40.112	host_78	app_1	user_2	hash_2283107122768710618	tbs_1	N/A	INSERT INTO table_1 (id, name, age, salary) VALUES (51, 'John Doe', 33, 5243)	bind_vars_example
conn_1156532989086044150	330	10	2024-11-16 12:08:55	SELECT	SUCCESS	192.168.90.5	10.0.174.12	host_11	app_3	user_1	hash_935978711440790349	tbs_1	salary, salary, id, age	SELECT salary, name, id, salary FROM table_3 WHERE salary < 3167 AND age > 38 AND age > 38	bind_vars_example
conn_16638785211815743669	636	2	2024-11-16 12:08:55	INSERT	SUCCESS	192.168.151.191	10.0.134.152	host_36	app_3	user_6	hash_4631127917376353249	tbs_1	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (33, 'John Doe', 44, 5798)	bind_vars_example
conn_3955517199021847090	549	2	2024-11-16 12:08:55	UPDATE	SUCCESS	192.168.168.5	10.0.147.43	host_51	app_1	user_7	hash_2339067117388492362	tbs_3	N/A	UPDATE table_4 SET salary = 8050 WHERE department = 'Engineering' AND age > 37 AND department = 'Engineering'	bind_vars_example
conn_9951224826538682899	548	10	2024-11-16 12:08:55	SELECT	FAILURE	192.168.71.74	10.0.147.11	host_82	app_3	user_6	hash_3173592869999177620	tbs_3	id, salary, department	SELECT name FROM table_3 WHERE department = 'Sales' AND salary < 5801 AND name LIKE 'C%'	bind_vars_example
conn_15264436803483481743	303	1	2024-11-16 12:08:55	SELECT	FAILURE	192.168.35.24	10.0.136.95	host_37	app_1	user_4	hash_345789031746462685	tbs_4	salary	SELECT age, salary FROM table_2 WHERE department = 'Engineering'	bind_vars_example
